Name,AccountNumber,Site,Type,Industry,AnnualRevenue,Rating,Phone,Fax,Website,TickerSymbol,Ownership,NumberOfEmployees
Account_7234_P,98195102,Site_M586,Customer,Technology,5655779.0,Hot,+1-3007398936,+1-5415101973,https://www.wwcgacoe.com,RSS,Private,421.0
Account_1319_P,73819304,Site_E534,Partner,Healthcare,4238095.0,Cold,+1-6127820382,+1-9257175381,https://www.xgundakf.com,KCJ,Private,946.0
Account_6288_V,4812093,Site_M813,Partner,Finance,8452897.0,Hot,+1-1152094473,+1-7277376297,https://www.mtemmnzq.com,SIQ,Subsidiary,483.0
Account_5763_Y,78945200,Site_P472,Prospect,Retail,4377610.0,Hot,+1-7451870244,+1-2467391919,https://www.jcgqmnlk.com,AGY,Public,233.0
Account_6694_X,53515009,Site_O159,Prospect,Retail,282633.0,Cold,+1-2849965596,+1-2214184328,https://www.mkofqjcb.com,LUS,Subsidiary,91.0
Account_9652_O,90702517,Site_X237,Prospect,Finance,3918770.0,Hot,+1-0514996763,+1-2241792496,https://www.wrroeznr.com,ICE,Public,962.0
Account_3568_V,89598587,Site_S536,Customer,Retail,9609422.0,Cold,+1-8044310701,+1-3228718184,https://www.jbggrnij.com,CFK,Public,563.0
Account_7861_D,67533928,Site_L375,Partner,Healthcare,1408740.0,Hot,+1-2729382889,+1-3744102686,https://www.ukgitjcm.com,BLU,Private,549.0
Account_4222_M,34449864,Site_O884,Prospect,Finance,9778832.0,Cold,+1-9027705677,+1-3932347512,https://www.rzdfivsa.com,OVU,Subsidiary,332.0
Account_9027_Z,49019808,Site_U495,Partner,Technology,1441174.0,Warm,+1-8309602295,+1-0548919593,https://www.lkillwol.com,VDQ,Subsidiary,368.0
Account_1691_K,29869049,Site_H212,Partner,Finance,2636195.0,Warm,+1-1192167157,+1-0441821738,https://www.qftrxhaa.com,UNJ,Subsidiary,213.0
Account_9473_X,57782131,Site_Q384,Customer,Retail,9130280.0,Cold,+1-1625937714,+1-9537265488,https://www.lalmsglg.com,GLG,Private,759.0
Account_6252_L,61134509,Site_L752,Customer,Healthcare,6276707.0,Cold,+1-7310592789,+1-6372640263,https://www.gicxwzoq.com,FRS,Private,200.0
Account_7516_N,16128845,Site_A242,Prospect,Technology,9373316.0,Hot,+1-8188434148,+1-1436565658,https://www.yhxwfspg.com,PJX,Subsidiary,438.0
Account_8976_O,36205848,Site_S416,Prospect,Finance,4793038.0,Cold,+1-3754898780,+1-8994429185,https://www.edturdxa.com,GDV,Private,840.0
Account_6980_B,22807940,Site_X460,Prospect,Technology,8984683.0,Cold,+1-4887391423,+1-0079171774,https://www.jxwerjjq.com,GDX,Subsidiary,510.0
Account_7230_S,16243531,Site_F978,Prospect,Finance,5547703.0,Hot,+1-9263191375,+1-2749998541,https://www.jojjerby.com,QXQ,Private,544.0
Account_8443_G,19753716,Site_P497,Customer,Healthcare,5891823.0,Warm,+1-6110327716,+1-8043618105,https://www.wrfdsmrm.com,TKD,Subsidiary,315.0
Account_4292_A,64844221,Site_K680,Prospect,Technology,3925021.0,Cold,+1-3077203412,+1-3283414833,https://www.gwmzrbgg.com,TJA,Private,421.0
Account_3017_V,98946271,Site_S996,Partner,Finance,8485154.0,Warm,+1-2767235902,+1-4062762083,https://www.clrbidky.com,ZGF,Public,241.0
Account_9297_S,55580487,Site_J228,Customer,Healthcare,6286356.0,Hot,+1-1312140762,+1-2350920642,https://www.oczrqgey.com,ATW,Subsidiary,218.0
Account_2938_M,86900862,Site_S463,Customer,Healthcare,1395540.0,Cold,+1-9929693302,+1-7727544198,https://www.kgqjuqea.com,OFF,Public,448.0
Account_3116_Z,81684267,Site_N200,Customer,Technology,2327756.0,Hot,+1-7367635635,+1-0811966988,https://www.bjgfrwsd.com,RBP,Public,463.0
Account_1110_Z,79063719,Site_W265,Prospect,Finance,7041352.0,Warm,+1-0211698151,+1-3511516139,https://www.gadhqpaf.com,ASF,Public,120.0
Account_8642_I,10747158,Site_Q417,Customer,Technology,2221693.0,Warm,+1-5177846645,+1-8314000851,https://www.rrxopxpd.com,LZH,Subsidiary,794.0
Account_5408_W,39512428,Site_G995,Prospect,Retail,3633098.0,Warm,+1-8382475722,+1-6789347503,https://www.snzoyzkk.com,EOE,Private,187.0
Account_8126_S,87340790,Site_H565,Partner,Healthcare,6065695.0,Hot,+1-3998104570,+1-6527279180,https://www.yfgjrkou.com,MGI,Subsidiary,697.0
Account_8654_Z,41703028,Site_Y505,Prospect,Finance,408099.0,Hot,+1-0927339448,+1-3341043202,https://www.rzuteatx.com,IRN,Subsidiary,709.0
Account_4746_Y,80810768,Site_M898,Customer,Technology,9159971.0,Hot,+1-1382858060,+1-4782849990,https://www.gzdlfnbm.com,KTP,Public,563.0
Account_5363_T,77788403,Site_M894,Partner,Finance,525999.0,Hot,+1-6952867272,+1-5786274989,https://www.eaicdkqp.com,VPK,Public,109.0
Account_7539_A,16913848,Site_Y381,Customer,Finance,9545650.0,Hot,+1-8132389765,+1-5229657483,https://www.gxzjdbxz.com,KBL,Subsidiary,70.0
Account_6120_C,67737917,Site_A649,Customer,Finance,3892144.0,Warm,+1-7503607344,+1-6116152693,https://www.sxyrolxl.com,DGK,Subsidiary,93.0
Account_1363_R,98510374,Site_E907,Customer,Retail,9403441.0,Warm,+1-7910396709,+1-5781080406,https://www.dkztlgnv.com,MVT,Private,701.0
Account_1002_X,58154907,Site_W909,Partner,Finance,236849.0,Cold,+1-0441977919,+1-1231810802,https://www.eigiifxa.com,NCD,Private,833.0
Account_5395_I,21633312,Site_G298,Customer,Healthcare,4925845.0,Warm,+1-0833121390,+1-1100929400,https://www.kjmybbak.com,QHJ,Subsidiary,79.0
Account_9699_S,87618819,Site_N634,Customer,Retail,9279280.0,Warm,+1-3354542884,+1-3383650194,https://www.yeuwlxwf.com,VNJ,Private,885.0
Account_3869_N,62632904,Site_N398,Partner,Finance,4047256.0,Hot,+1-3387210712,+1-9298265969,https://www.enqoqzfu.com,ALF,Public,850.0
Account_7514_T,96151017,Site_N746,Partner,Retail,3724539.0,Cold,+1-6567224105,+1-1716574053,https://www.zhyjkgip.com,JQX,Public,134.0
Account_9507_U,40077783,Site_M388,Partner,Retail,4096312.0,Warm,+1-6296077079,+1-7556630271,https://www.kdgherep.com,RPS,Subsidiary,406.0
Account_1130_O,55373437,Site_M830,Customer,Finance,8142141.0,Cold,+1-2338985330,+1-5191640383,https://www.afvclqlj.com,RNT,Public,733.0
Account_5579_B,13748108,Site_I190,Customer,Healthcare,4955507.0,Warm,+1-4373525283,+1-8669236696,https://www.tpezbwyn.com,PVO,Public,427.0
Account_4858_U,91288309,Site_P348,Prospect,Retail,7287956.0,Hot,+1-1221951640,+1-4965089027,https://www.gdvboygq.com,JKZ,Private,737.0
Account_1062_X,94700569,Site_V897,Prospect,Healthcare,7365099.0,Cold,+1-6587085473,+1-5692797488,https://www.lljdccpq.com,OVA,Private,922.0
Account_8291_B,76026119,Site_T956,Customer,Technology,5796320.0,Warm,+1-8758384228,+1-7481185291,https://www.yrfwvont.com,YGR,Public,495.0
Account_7440_Y,42157004,Site_Z258,Partner,Technology,4129927.0,Warm,+1-5352616848,+1-7306925172,https://www.cchdpxfv.com,CDF,Public,193.0
Account_3104_T,19745995,Site_N818,Customer,Healthcare,1554523.0,Warm,+1-0762351774,+1-7143999574,https://www.fkotuhys.com,AMX,Private,238.0
Account_9221_S,72177170,Site_J600,Prospect,Finance,7910224.0,Cold,+1-2329248546,+1-5934141616,https://www.rxlvqkuf.com,EJC,Subsidiary,828.0
Account_7713_A,30733161,Site_G277,Partner,Finance,337779.0,Hot,+1-3735779755,+1-5582105824,https://www.fzlervit.com,ODM,Subsidiary,524.0
Account_1414_N,45289327,Site_K110,Customer,Finance,5273224.0,Warm,+1-5839293995,+1-0461095177,https://www.usswczet.com,QNQ,Private,444.0
Account_5928_I,42903746,Site_P559,Partner,Retail,6016584.0,Cold,+1-2770483965,+1-5638896170,https://www.exjfowjx.com,DVC,Private,320.0
Account_7118_E,14532339,Site_W152,Partner,Technology,2341442.0,Warm,+1-9420933811,+1-5577308093,https://www.jqwsvrax.com,IYO,Private,528.0
Account_9250_E,89939457,Site_T716,Partner,Healthcare,695231.0,Warm,+1-0173331182,+1-5540351547,https://www.ksfbumer.com,NVI,Subsidiary,870.0
Account_3219_P,29689286,Site_X115,Partner,Retail,9588797.0,Cold,+1-6196637013,+1-7880469626,https://www.omxazjxb.com,CRS,Private,518.0
Account_9552_M,26039320,Site_K575,Partner,Finance,4271447.0,Hot,+1-0314673786,+1-1586740432,https://www.gbcgxzie.com,BBQ,Private,491.0
Account_3250_D,79593020,Site_X901,Customer,Finance,4597226.0,Cold,+1-5865948594,+1-8813182480,https://www.woazpqvu.com,WCL,Public,356.0
Account_3040_S,92291207,Site_H832,Customer,Technology,9589049.0,Cold,+1-6902140874,+1-3065573518,https://www.gowrquyc.com,WKJ,Public,785.0
Account_3768_H,79381932,Site_R303,Customer,Retail,7786162.0,Warm,+1-9748588062,+1-1643243397,https://www.miibwned.com,GKK,Subsidiary,97.0
Account_6787_Y,63136937,Site_P691,Partner,Technology,3950367.0,Hot,+1-0478089936,+1-8464465295,https://www.owajgvqn.com,YJV,Public,764.0
Account_4214_M,19886969,Site_E932,Partner,Technology,2397132.0,Hot,+1-1521733493,+1-0974807731,https://www.uxebdmez.com,QQB,Subsidiary,833.0
Account_3550_H,77735006,Site_U869,Customer,Technology,5578130.0,Hot,+1-6049222843,+1-3092105241,https://www.zgydmffb.com,YLJ,Private,976.0
Account_6317_L,44815329,Site_V760,Prospect,Healthcare,3305250.0,Hot,+1-4516532860,+1-6435317866,https://www.xledcamc.com,JDE,Public,245.0
Account_5692_N,22601265,Site_D116,Customer,Healthcare,8510477.0,Cold,+1-3983113024,+1-4609883482,https://www.rsmqgrvf.com,SOI,Subsidiary,214.0
Account_2736_P,13132742,Site_B528,Prospect,Technology,9295729.0,Cold,+1-6258357178,+1-6950314741,https://www.nucwkfcb.com,HOB,Subsidiary,942.0
Account_5451_L,70040311,Site_D464,Prospect,Finance,2867169.0,Cold,+1-3108824895,+1-8385957266,https://www.gudqzfpn.com,SXX,Private,594.0
Account_4838_H,14917662,Site_Y310,Customer,Retail,4842657.0,Hot,+1-2120112837,+1-5244569549,https://www.oeogxvjp.com,BZP,Subsidiary,939.0
Account_2869_H,27657398,Site_O687,Customer,Healthcare,7100970.0,Hot,+1-4426285214,+1-5251824879,https://www.tzztneie.com,QVV,Private,243.0
Account_7629_J,11704526,Site_I564,Prospect,Retail,9912089.0,Cold,+1-2845819969,+1-5518927083,https://www.xfjhnvii.com,WBF,Subsidiary,609.0
Account_9040_V,90488641,Site_N665,Prospect,Retail,803829.0,Warm,+1-4288445538,+1-5745960148,https://www.lnsuwper.com,TMT,Subsidiary,496.0
Account_1468_K,53175857,Site_Q242,Prospect,Finance,136005.0,Warm,+1-0630874739,+1-6910942792,https://www.mpzuebpt.com,MOE,Subsidiary,674.0
Account_6082_G,61826384,Site_V811,Customer,Healthcare,9861544.0,Hot,+1-0859022380,+1-6609075075,https://www.cpddmbbn.com,MPT,Subsidiary,850.0
Account_5621_D,93381783,Site_N672,Prospect,Finance,1009001.0,Warm,+1-8253950480,+1-5098140577,https://www.qjznmgvx.com,CLN,Subsidiary,961.0
Account_2261_I,31224101,Site_G174,Customer,Finance,6401021.0,Hot,+1-3201724294,+1-8275498310,https://www.wkoibcmf.com,JZC,Subsidiary,596.0
Account_3685_H,2301670,Site_B151,Prospect,Finance,220927.0,Hot,+1-4744002040,+1-0679079539,https://www.atrivwht.com,WEU,Private,227.0
Account_4617_Y,52490397,Site_Y783,Customer,Healthcare,9320894.0,Cold,+1-2506895989,+1-5911159135,https://www.oxsqjhif.com,NBX,Private,666.0
Account_4304_L,72593002,Site_L482,Partner,Healthcare,2019897.0,Hot,+1-8695406407,+1-2442811890,https://www.rtlehvmb.com,XSE,Private,422.0
Account_4255_R,75449534,Site_Z121,Partner,Retail,7409926.0,Warm,+1-0259391091,+1-0092746637,https://www.fndtsjgg.com,ZVE,Subsidiary,300.0
Account_6255_R,19413736,Site_X844,Customer,Technology,2987732.0,Warm,+1-8477415697,+1-0275034135,https://www.dhldbbom.com,ERZ,Private,318.0
Account_1762_G,64191022,Site_L180,Partner,Retail,6659390.0,Hot,+1-5555738759,+1-6162725177,https://www.pqjhpnzb.com,ZPG,Subsidiary,470.0
Account_8508_W,84088414,Site_P869,Partner,Finance,4543990.0,Warm,+1-9094148306,+1-3957537105,https://www.tbhetcpb.com,XAW,Public,273.0
Account_7382_E,97902590,Site_N949,Customer,Healthcare,5497921.0,Hot,+1-1640891569,+1-0805503295,https://www.bpadqypr.com,TKQ,Private,923.0
Account_5188_U,43109424,Site_M537,Partner,Technology,1241887.0,Hot,+1-0855631006,+1-0738725613,https://www.brgfompz.com,CXA,Private,38.0
Account_4661_I,17454874,Site_L966,Prospect,Retail,8074605.0,Cold,+1-6205783744,+1-4661609384,https://www.yqetajeg.com,GTS,Public,515.0
Account_5408_P,32022346,Site_L128,Partner,Healthcare,7035504.0,Warm,+1-6742337104,+1-0346151941,https://www.qkpqqazr.com,UUD,Subsidiary,910.0
Account_7310_D,19297563,Site_M306,Prospect,Healthcare,2993464.0,Cold,+1-4019791995,+1-2995871615,https://www.drqqzwvc.com,EAA,Private,629.0
Account_9156_G,63900046,Site_F147,Prospect,Finance,1603388.0,Warm,+1-1565784406,+1-7863837012,https://www.sasteibm.com,IOK,Public,854.0
Account_3024_H,91610347,Site_T962,Prospect,Technology,6793326.0,Cold,+1-0883926602,+1-6852424024,https://www.jkzucyeo.com,VDJ,Public,325.0
Account_3367_L,59869223,Site_F655,Customer,Technology,2812031.0,Hot,+1-1774307634,+1-2682975365,https://www.ijgbjtid.com,HNI,Public,814.0
Account_8204_M,58923982,Site_C780,Prospect,Technology,2630228.0,Hot,+1-2146131038,+1-9429510681,https://www.yuhsvnyi.com,YKE,Subsidiary,127.0
Account_4371_R,53333497,Site_O827,Prospect,Retail,8331171.0,Hot,+1-8422397178,+1-0217860579,https://www.alpeiyob.com,TDC,Private,813.0
Account_4416_Q,73215419,Site_P169,Prospect,Technology,9252557.0,Hot,+1-6299001019,+1-5385063629,https://www.ulovukna.com,EIZ,Public,48.0
Account_1183_P,31773952,Site_B709,Partner,Technology,9264989.0,Cold,+1-5493653246,+1-3697902408,https://www.pzobsgoc.com,IBC,Private,495.0
Account_5656_P,56073878,Site_K152,Prospect,Retail,8978248.0,Cold,+1-0156457375,+1-5856439920,https://www.oxnlhqto.com,KDT,Subsidiary,161.0
Account_2911_S,23029621,Site_K972,Customer,Healthcare,1358125.0,Warm,+1-2523539682,+1-4118681289,https://www.oxbuoukv.com,DRX,Public,104.0
Account_6472_Y,85059171,Site_L445,Partner,Technology,6320615.0,Warm,+1-1086459158,+1-2059537131,https://www.smlezxqs.com,SZX,Public,491.0
Account_9624_A,59033412,Site_G118,Partner,Finance,2253528.0,Cold,+1-8876092951,+1-4757400631,https://www.psmdcjbg.com,PWA,Public,930.0
Account_3333_B,933121,Site_C925,Partner,Technology,1615636.0,Hot,+1-2311475146,+1-8945965679,https://www.pylpicum.com,VXZ,Private,198.0
Account_5751_G,99000491,Site_Y625,Customer,Retail,4033022.0,Warm,+1-5303117684,+1-7663763380,https://www.ejrxbmxj.com,YVH,Subsidiary,997.0
Account_3583_P,93591813,Site_V730,Partner,Finance,9866546.0,Cold,+1-5087702568,+1-7362232473,https://www.uakwsfts.com,HGY,Public,599.0
Account_5260_H,66895811,Site_F814,Partner,Technology,6802514.0,Warm,+1-0176490564,+1-8516844676,https://www.dxadsvcw.com,KSB,Public,532.0
Account_2190_U,54501152,Site_A820,Partner,Retail,1181964.0,Warm,+1-1152558570,+1-3122831096,https://www.ddyvggxi.com,HNL,Private,676.0
Account_3214_W,16247211,Site_Z440,Customer,Retail,4598411.0,Hot,+1-8725925567,+1-7881167675,https://www.ovgyedtq.com,RIY,Private,179.0
Account_8818_C,43072653,Site_F928,Customer,Technology,7861011.0,Warm,+1-6654252944,+1-4225017741,https://www.lsqunhfq.com,YHQ,Private,186.0
Account_7674_X,93300366,Site_K404,Customer,Technology,1574728.0,Hot,+1-9571615000,+1-9945905343,https://www.pckrwdta.com,XIH,Public,287.0
Account_6508_C,18756945,Site_K659,Partner,Technology,7654994.0,Warm,+1-7827916515,+1-3705906042,https://www.rcxxhcom.com,KLD,Private,671.0
Account_9790_V,38839489,Site_G303,Customer,Retail,3211465.0,Warm,+1-1225826609,+1-7296435192,https://www.twfemgnq.com,GUJ,Private,226.0
Account_1926_Q,26472200,Site_H789,Customer,Healthcare,3382461.0,Warm,+1-4439910772,+1-5050187200,https://www.nerwdvjs.com,DEB,Private,347.0
Account_4257_H,21173692,Site_J876,Partner,Technology,6725330.0,Cold,+1-8537389882,+1-3675948506,https://www.rpvxqcfx.com,YTR,Private,518.0
Account_7158_E,14140606,Site_B402,Partner,Retail,8367910.0,Warm,+1-5218257176,+1-8940036033,https://www.caefxvxc.com,BPK,Private,763.0
Account_4449_M,55525685,Site_Q577,Partner,Retail,1160165.0,Warm,+1-3200154919,+1-6623588561,https://www.mqynkhne.com,ORP,Public,157.0
Account_7068_L,14699042,Site_Y298,Prospect,Technology,3604237.0,Warm,+1-0416244169,+1-1186774304,https://www.fjqvgejn.com,KLM,Subsidiary,858.0
Account_3709_D,39656506,Site_N741,Partner,Finance,2094036.0,Cold,+1-5142300495,+1-7146751179,https://www.urhlvagd.com,LCN,Public,51.0
Account_8617_A,52541446,Site_N359,Customer,Technology,5575972.0,Warm,+1-5132656961,+1-4724091679,https://www.uctoormz.com,XRH,Private,841.0
Account_3359_H,88429107,Site_F812,Partner,Technology,4710670.0,Hot,+1-2746737134,+1-5875055292,https://www.asflzsno.com,TFD,Private,868.0
Account_3632_N,92998826,Site_E994,Customer,Healthcare,8026084.0,Cold,+1-0600967338,+1-0385078533,https://www.ryxyngug.com,XQQ,Private,704.0
Account_2711_S,8204422,Site_D984,Prospect,Healthcare,2225843.0,Hot,+1-4379970595,+1-9663503357,https://www.qrsmwebp.com,SRL,Subsidiary,788.0
Account_8714_P,47615563,Site_B738,Partner,Healthcare,8470453.0,Warm,+1-3956179640,+1-2247231488,https://www.lvkrgnjm.com,FMY,Subsidiary,735.0
Account_9084_F,72523814,Site_D326,Prospect,Technology,1258849.0,Cold,+1-4941729844,+1-9370068258,https://www.isyrkxbw.com,MZH,Subsidiary,255.0
Account_5032_T,23302363,Site_D435,Partner,Technology,7395473.0,Hot,+1-6805234834,+1-6290018473,https://www.dpkojpeh.com,CJM,Private,714.0
Account_5064_P,46435306,Site_W312,Prospect,Healthcare,5022742.0,Hot,+1-5406023623,+1-3351202013,https://www.kajjcate.com,KJE,Private,927.0
Account_7780_Z,43185750,Site_N470,Partner,Technology,1202774.0,Cold,+1-6714509499,+1-2582516014,https://www.ffjwoawg.com,XMB,Private,797.0
Account_5383_K,52310697,Site_V445,Partner,Healthcare,7662085.0,Hot,+1-9520073106,+1-8942854407,https://www.gwvygqua.com,JOC,Subsidiary,604.0
Account_1203_H,9266565,Site_Z384,Prospect,Finance,6481172.0,Cold,+1-1712008514,+1-1535475479,https://www.njirriru.com,TEI,Private,237.0
Account_9248_K,11299569,Site_I426,Partner,Technology,3752581.0,Cold,+1-3970820677,+1-6951071921,https://www.zzgftxsp.com,GBF,Subsidiary,233.0
Account_9484_P,59390256,Site_X638,Partner,Healthcare,4268045.0,Cold,+1-2727279983,+1-6245047333,https://www.ooynymgm.com,XDX,Private,553.0
Account_3915_N,28344160,Site_D426,Customer,Retail,3175023.0,Cold,+1-7188502976,+1-4082645290,https://www.hluivaaz.com,DPU,Public,358.0
Account_8857_B,21363689,Site_C581,Prospect,Retail,6236621.0,Warm,+1-2635243868,+1-6648940062,https://www.pvrhjzip.com,WXH,Private,968.0
Account_5118_L,46975064,Site_F157,Partner,Finance,2351510.0,Hot,+1-2959180723,+1-7446587289,https://www.uadgapub.com,IIS,Private,703.0
Account_7145_F,71283176,Site_D461,Partner,Healthcare,7145312.0,Hot,+1-0765179326,+1-3337785607,https://www.eemftypo.com,YEB,Subsidiary,89.0
Account_1425_B,96527668,Site_W345,Customer,Technology,5420821.0,Cold,+1-8848383781,+1-9092092883,https://www.mdxztrgu.com,ROL,Subsidiary,786.0
Account_4424_D,73853614,Site_O473,Prospect,Technology,6079139.0,Hot,+1-3172256806,+1-7854337816,https://www.yspyhhoq.com,IHM,Public,966.0
Account_3029_F,76774943,Site_W340,Customer,Retail,4012167.0,Hot,+1-4041575713,+1-3799777920,https://www.nbyphmzy.com,BUW,Private,775.0
Account_1394_G,68083476,Site_I992,Prospect,Finance,7037922.0,Hot,+1-1618552789,+1-2442392288,https://www.lbjilfnf.com,GZZ,Public,498.0
Account_1351_O,49677935,Site_V242,Prospect,Retail,1638995.0,Warm,+1-6923369005,+1-0408054255,https://www.fnbabvtt.com,PFE,Private,412.0
Account_1783_X,40552845,Site_Y122,Customer,Retail,5438909.0,Hot,+1-1391802783,+1-3478106162,https://www.pbzqmpxw.com,XQQ,Public,472.0
Account_6117_F,48941034,Site_W103,Prospect,Retail,4205674.0,Hot,+1-9808894077,+1-2523768178,https://www.aoqcbleh.com,MTB,Private,737.0
Account_1236_K,55423278,Site_Z809,Partner,Retail,4770794.0,Warm,+1-2000634838,+1-1649234713,https://www.sdtpglyb.com,PYO,Subsidiary,59.0
Account_8458_N,84457335,Site_H663,Prospect,Healthcare,8469235.0,Warm,+1-7235366636,+1-9876237161,https://www.dtfmtlig.com,PIT,Public,604.0
Account_6207_P,43367379,Site_G223,Partner,Finance,8247023.0,Hot,+1-5956434098,+1-0497588168,https://www.pkkrlpgh.com,BJN,Public,115.0
Account_6865_X,26936538,Site_A449,Partner,Finance,6694432.0,Hot,+1-4564848415,+1-0957805954,https://www.qvlqzjez.com,QXK,Private,351.0
Account_1333_K,94921657,Site_D418,Prospect,Finance,8947141.0,Cold,+1-4020993684,+1-4250376095,https://www.xtpykner.com,SNI,Subsidiary,644.0
Account_4251_Z,38127579,Site_M597,Prospect,Retail,6039531.0,Cold,+1-8362532786,+1-4337882591,https://www.zcdosfkn.com,SRC,Private,810.0
Account_6228_R,78921804,Site_K758,Partner,Finance,6037919.0,Cold,+1-1460472073,+1-1298742474,https://www.ocjymzzo.com,AXQ,Public,486.0
Account_4501_Z,8214079,Site_V351,Prospect,Retail,6465060.0,Hot,+1-8673195632,+1-2217404508,https://www.poyayjrv.com,SYK,Public,277.0
Account_1506_B,31248754,Site_X692,Prospect,Technology,8433304.0,Cold,+1-2921661481,+1-3052850066,https://www.odwzoucz.com,GAF,Public,316.0
Account_6693_V,27999398,Site_V706,Partner,Technology,694459.0,Hot,+1-8943564333,+1-5151211125,https://www.fbrbxnkp.com,WPF,Private,221.0
Account_5649_N,96655093,Site_H559,Customer,Technology,160834.0,Hot,+1-0312290948,+1-9031104057,https://www.rpxrkzyg.com,ZDL,Subsidiary,488.0
Account_9943_U,35916096,Site_U712,Prospect,Technology,6825336.0,Warm,+1-3443337237,+1-9207871557,https://www.pmwqpkbj.com,FVA,Private,194.0
Account_1186_C,2420635,Site_D425,Customer,Finance,1349598.0,Cold,+1-6993115627,+1-6264367720,https://www.ufrixahz.com,ITW,Public,942.0
Account_6866_J,60185126,Site_F590,Customer,Retail,8705808.0,Warm,+1-8942186347,+1-7296569171,https://www.ebjerycc.com,OCX,Subsidiary,368.0
Account_6955_U,87390312,Site_A897,Partner,Technology,8443686.0,Warm,+1-2680811102,+1-9679955066,https://www.ypvsgfgv.com,CRE,Subsidiary,777.0
Account_8653_H,29274017,Site_W659,Partner,Technology,7740274.0,Warm,+1-7002529244,+1-2461895864,https://www.ogtongpg.com,PRI,Private,847.0
Account_6453_X,49204004,Site_W710,Customer,Retail,4209746.0,Cold,+1-5401611030,+1-3353010146,https://www.qrhdeicl.com,QKS,Public,316.0
Account_4786_J,89908004,Site_K581,Customer,Technology,7768809.0,Cold,+1-6595931175,+1-3992044741,https://www.szvptmzz.com,EFS,Public,33.0
Account_1737_G,55574115,Site_H776,Customer,Healthcare,7244597.0,Hot,+1-8785121479,+1-9742439088,https://www.pclktknm.com,NLB,Public,956.0
Account_1950_U,57101361,Site_M754,Partner,Retail,8795103.0,Cold,+1-1158461206,+1-3790145664,https://www.gbpzcipi.com,XTE,Subsidiary,652.0
Account_7528_G,60978731,Site_G543,Customer,Healthcare,6731559.0,Warm,+1-7242496315,+1-7088603933,https://www.vwtrnvkg.com,NPW,Subsidiary,440.0
Account_3378_Z,8388403,Site_R326,Partner,Healthcare,2737147.0,Cold,+1-5619361329,+1-1411632624,https://www.vpmvhkmu.com,GDO,Public,905.0
Account_9110_V,42082977,Site_L345,Customer,Technology,3346484.0,Cold,+1-8144177432,+1-7524561304,https://www.abtrkyip.com,TFZ,Subsidiary,265.0
Account_3342_A,98382414,Site_X767,Partner,Technology,3972161.0,Hot,+1-8229196708,+1-9829266521,https://www.fmjsyxzo.com,QKI,Public,735.0
Account_9280_R,38336763,Site_X478,Prospect,Finance,6716371.0,Cold,+1-6481134106,+1-7223750759,https://www.aawzwnqc.com,VWH,Private,36.0
Account_9077_P,12553456,Site_K348,Prospect,Healthcare,5289741.0,Cold,+1-5040375063,+1-5393161228,https://www.wiascvxs.com,BDP,Private,221.0
Account_7297_L,86725921,Site_W573,Customer,Healthcare,6947747.0,Hot,+1-9245410177,+1-9726843970,https://www.lsnakdnn.com,IXK,Subsidiary,226.0
Account_2907_E,27936033,Site_W845,Partner,Healthcare,2045162.0,Warm,+1-4869456823,+1-4035723593,https://www.xiwlojtl.com,ALF,Public,737.0
Account_7405_Q,85656872,Site_T238,Prospect,Finance,3873341.0,Warm,+1-2994079848,+1-2441571789,https://www.msgnhalg.com,IJK,Private,376.0
Account_7191_H,86467694,Site_H545,Prospect,Technology,6126646.0,Cold,+1-3040237308,+1-6709981478,https://www.egnflayw.com,XRZ,Subsidiary,260.0
Account_6643_J,1143104,Site_L460,Customer,Finance,107153.0,Warm,+1-0587790908,+1-3628184902,https://www.reswazeq.com,QEX,Private,726.0
Account_2914_L,23135084,Site_W679,Partner,Technology,7271176.0,Warm,+1-8637069220,+1-2197854069,https://www.etkhtbaf.com,AJW,Public,837.0
Account_8414_A,52946581,Site_V299,Partner,Finance,2316299.0,Cold,+1-6760435933,+1-7409722136,https://www.kfrsbjex.com,TMY,Public,550.0
Account_2385_O,6552075,Site_B494,Prospect,Healthcare,597956.0,Warm,+1-4508540508,+1-3719039437,https://www.pbyeazwv.com,MOM,Public,329.0
Account_3515_U,24442380,Site_M715,Partner,Retail,864925.0,Cold,+1-8197354793,+1-2632746812,https://www.kultemtk.com,MDC,Subsidiary,148.0
Account_8219_K,94460299,Site_Z885,Prospect,Technology,4680532.0,Hot,+1-3108334560,+1-3830732418,https://www.xggdlceb.com,UED,Private,318.0
Account_6587_C,65616580,Site_I833,Prospect,Technology,2853346.0,Warm,+1-8511360881,+1-1106194686,https://www.ezwihcxs.com,JHI,Public,453.0
Account_5794_P,77814223,Site_G646,Partner,Finance,4718811.0,Hot,+1-4817549474,+1-1675858769,https://www.ulcvzsrt.com,FYM,Public,117.0
Account_9673_M,82632672,Site_S218,Prospect,Healthcare,1670312.0,Hot,+1-0981827001,+1-4578601398,https://www.ugbvclas.com,QEL,Private,284.0
Account_5969_O,93462162,Site_B599,Customer,Finance,247544.0,Hot,+1-0623388842,+1-3922843513,https://www.vzgwwoer.com,ATC,Subsidiary,311.0
Account_1245_D,58964958,Site_E226,Customer,Retail,1032812.0,Cold,+1-1562044553,+1-5192489720,https://www.viksbreu.com,QPG,Subsidiary,757.0
